playerid,f,v,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9
621043,-2333239.846375459,0.0,81.87736949554511,82.03128964803587,-30.52250653045828,112.66798570571764,25.392185991530567,117.95094849674496,-6.255032319257122,135.482669692659,73.82042394282209,171.02080761405176,-96.93984761622538,164.21033357003594,152.2267737339287,166.86639663427582
621043,-4156394.5583100016,0.14473718871886376,72.99366941561078,72.9021155985257,3.860455732308512,128.66329248171564,45.68732518541202,136.4253676096193,-40.43867316939476,101.41762824144013,134.0739054230894,143.09754904636583,227.0812303650707,232.09757975252666,-226.14135851467597,228.32374095653242
621043,-3593466.026455227,0.0,84.75651101564829,84.99712573607145,50.359892129750726,124.85978873615316,9.115517907440317,138.03971549856075,-30.86333804550467,112.25527955410531,205.84644925114645,212.33398873745026,9.036922788836831,396.2958132562933,109.64767589554181,357.88282822395735
621043,-3864348.52447818,0.0,84.65314828976558,84.73601871549393,49.93589012128567,116.00817138904958,-16.396626172860852,154.34011832856842,-0.19283975783264107,127.8337130798051,158.56267454206343,172.22571289549197,222.10987633690596,222.24950190909703,-85.46888002875917,87.37308049123858
621043,-1832507.468713352,0.004792930596494216,58.9665150567921,88.8663591613031,15.879424916347963,126.56242019197299,-13.695900197444432,132.36122257796907,-33.507044652356925,109.50879160359477,17.47520195068171,197.02981819176472,-9.029726934148984,311.3650428196524,145.98186950692983,284.32022395044265
621043,-1417550.1722772988,0.0,69.59048073526584,80.45892186981656,4.067736622010878,129.321831837439,33.76501312955612,119.74934713355677,-24.867307762335713,119.81525093282355,-13.431654243309145,197.36667758874307,62.79874927396123,185.85719466648462,-83.04411510091512,158.7454003466047
621043,-1537329.0447422536,0.0,71.83247316393634,73.6186471797091,-37.10969654589281,110.61909198151636,-16.040477329121483,132.01782782514178,13.31685484595821,125.26971243606125,24.22563627715795,194.69638152324657,-65.40385354147026,181.71089929949014,80.95916055614907,150.25027670597507
621043,-1454595.8925764575,0.0,68.3954566578568,79.09571076538357,-19.386458108957626,121.27116974078005,31.77202129250788,115.32108838037263,8.276443131444232,134.47879712784064,-18.957357751155694,199.36840901677098,59.04738987514728,183.3399603021072,-84.73142677643534,147.3163019144789
621043,-2008778.9203185411,0.0,69.92817978301179,69.98076250276416,-36.74426628626176,109.66256878608112,16.659563824688032,123.26069530833135,-12.750779638116224,131.54975976088903,44.542531956278054,188.50687104322628,-72.54171198595496,170.30357164079243,118.85302058165915,121.8705900350387
621043,-2301279.4190262025,2535.7288806515335,75.63807919150607,75.70132500624109,20.537281087904088,151.15197625435502,-23.486271727480194,118.32630323042741,-45.14008193447816,93.94073581917014,60.84763340651765,122.0210166376605,124.73606966887802,227.38886983641444,-103.83598465689138,133.3980529972926
621043,-3790624.370092603,837.3320721742572,83.03995090169715,82.62841479542851,20.570897398905977,129.3866355188095,16.401890766178752,136.11622031447254,8.109869129160767,129.18817479054246,186.20529625848442,193.16010556900287,55.21942827597648,297.614845475007,231.14120461209825,240.8056525910653
621043,-1271518.1879806146,0.0,59.385201745335515,83.21805280773478,23.557906247434854,120.73748497182895,-34.0476426760623,109.17613271937572,-11.988237428043801,129.70100281662292,-13.624559955244282,199.759744746043,54.73524742423002,214.95257091958803,-80.27478627039507,166.37460031773554
621043,-2206295.8436291297,0.0,65.53143596526758,67.00689387619741,18.04150756925417,123.94252488997951,-14.09075113162958,126.51850935370308,-39.280363779076744,105.82904750164005,70.83991865302677,172.68329403501144,-81.24844182020354,164.0273358977053,120.48794535091773,120.6610508586948
621043,-3787377.141506573,0.0,81.76066912917995,82.02263386228108,-15.672915263927218,140.0689759426888,24.63244182694333,132.52984815049567,-36.98030442310417,105.68914044601564,155.3383662531342,165.21476951691415,229.21154763925443,229.53270524822244,-132.04350153714608,139.08833149992853
621043,-1672966.3097077585,0.0,59.69631270753734,87.99952560678474,-1.164772369120369,134.21001655790334,26.615610554924675,120.9028844542644,-28.382308238133213,121.54732404033494,-9.815940287541629,203.71729773990089,-21.33681558486396,341.3256406788266,98.19435039813563,311.82847882021446
